AccidentId,Direction,PassengerNumber,FixedObstacle,MobileObstacle,ImpactPoint,Maneuver
201800040954,Increasing,0,,Vehicle,Back,NoDirectionChange
201800040955,Increasing,0,,Pedestrian,Front,
201800040958,Unknown,0,,Pedestrian,RightBack,
201800040959,Increasing,0,,WildAnimal,Front,NoDirectionChange
201800040960,Increasing,0,,Vehicle,RightBack,UTurnInLane
201800040960,Increasing,0,,Vehicle,Front,SameDirectionOrLane
201800040961,Increasing,0,OtherInLane,Vehicle,RightFront,PassLeft
201800040961,Increasing,0,,Vehicle,LeftSide,SwerveToLeft
201800040961,Increasing,0,,Vehicle,,
201800040962,Increasing,0,,Vehicle,LeftFront,Parked
201800040962,Increasing,0,StationaryVehicle,,Front,NoDirectionChange
201800040963,Increasing,0,,Vehicle,Front,NoDirectionChange
201800040963,Increasing,0,,Vehicle,Back,NoDirectionChange
201800040965,Increasing,0,,Vehicle,Back,Stopped
201800040965,Increasing,0,,Vehicle,Front,NoDirectionChange
201800040966,Increasing,0,MetallicBarrier,,RightFront,NoDirectionChange
201800040967,Increasing,0,ExitLaneWithoutObstacle,,LeftSide,TurnToLeft
201800040967,Decreasing,0,ExitLaneWithoutObstacle,,Front,NoDirectionChange
201800040968,Increasing,0,,Pedestrian,Front,SameDirectionOrLane
201800040969,Increasing,0,,Vehicle,Front,SameDirectionOrLane
201800040969,Increasing,0,,Vehicle,Back,SameDirectionOrLane
201800040970,Increasing,0,,Vehicle,Back,Stopped
201800040970,Increasing,0,,Vehicle,Front,NoDirectionChange
201800040971,Decreasing,0,,Vehicle,Front,CrossLane
201800040971,Increasing,0,,Vehicle,LeftFront,NoDirectionChange
201800040972,Increasing,0,,Vehicle,,
201800040972,Increasing,0,,Vehicle,RightSide,TurnToLeft
201800040973,Decreasing,0,,Vehicle,RightSide,NoDirectionChange
201800040973,Decreasing,0,,Vehicle,Front,NoDirectionChange
201800040974,Increasing,0,,,LeftFront,ChangeToLeftLane
201800040975,Unknown,0,,Pedestrian,Front,
201800040976,Decreasing,0,,Vehicle,Front,SameDirectionOrLane
201800040976,Decreasing,0,,Vehicle,Back,SameDirectionOrLane
201800040977,Increasing,0,StationaryVehicle,Vehicle,LeftFront,PassLeft
201800040977,Increasing,0,StationaryVehicle,Vehicle,RightFront,PassLeft
201800040978,Increasing,0,,Pedestrian,,
201800040979,Increasing,0,,Pedestrian,Front,TurnToRight
201800040980,Unknown,0,,Pedestrian,RightBack,NoDirectionChange
201800040981,Decreasing,0,,Vehicle,LeftFront,TurnToRight
201800040981,Decreasing,0,,Vehicle,Front,TurnToLeft
201800040982,Decreasing,0,Post,Vehicle,Front,ChangeToRightLane
201800040983,Increasing,0,,Vehicle,RightFront,Insertion
201800040983,Increasing,0,,Vehicle,LeftSide,TurnToLeft
201800040984,Decreasing,0,,Pedestrian,Front,NoDirectionChange
201800040985,Increasing,1,,Vehicle,RightFront,SameDirectionOrLane
201800040985,Increasing,0,,Vehicle,LeftFront,TurnToRight
201800040986,Increasing,0,,Vehicle,Front,SwerveToLeft
201800040986,Decreasing,0,,Vehicle,Front,
201800040986,Decreasing,0,,Vehicle,LeftBack,
201800040987,Decreasing,0,,Vehicle,Front,SameDirectionOrLane
201800040987,Decreasing,0,,,Back,Stopped
201800040988,Decreasing,0,StationaryVehicle,Pedestrian,LeftFront,NoDirectionChange
201800040989,Decreasing,0,,Vehicle,Front,SameDirectionOrLane
201800040989,Decreasing,0,,Vehicle,Back,SameDirectionOrLane
201800040990,Increasing,0,,Pedestrian,Front,SameDirectionOrLane
201800040992,Increasing,0,,Vehicle,LeftFront,ChangeToLeftLane
201800040992,Increasing,0,,Vehicle,RightFront,NoDirectionChange
201800040993,Unknown,0,,Vehicle,Front,SameDirectionOrLane
201800040993,Unknown,0,,Vehicle,,
201800040994,Increasing,0,,Vehicle,LeftFront,PassLeft
201800040994,Increasing,0,,Vehicle,RightBack,PassLeft
201800040995,Increasing,0,,Vehicle,Back,SameDirectionOrLane
201800040995,Increasing,0,,Vehicle,Front,SameDirectionOrLane
201800040996,Increasing,0,,,,
201800040997,Increasing,0,,Vehicle,,
201800040997,Increasing,0,,Vehicle,LeftBack,NoDirectionChange
201800040998,Increasing,0,,Vehicle,RightFront,NoDirectionChange
201800040998,Increasing,0,,Vehicle,Front,SwerveToLeft
201800040999,Decreasing,0,,Pedestrian,LeftFront,NoDirectionChange
201800041000,Decreasing,0,,Pedestrian,Front,SameDirectionOrLane
201800041001,Increasing,0,,Vehicle,,
201800041001,Increasing,0,,Vehicle,LeftFront,TurnToLeft
201800041002,Increasing,0,,Vehicle,RightBack,NoDirectionChange
201800041002,Increasing,0,,Vehicle,LeftFront,NoDirectionChange
201800041003,Decreasing,0,,Pedestrian,Front,SameDirectionOrLane
201800041004,Decreasing,0,,Vehicle,LeftSide,SameDirectionOrLane
201800041004,Increasing,0,,Vehicle,,BetweenLanes
201800041005,Decreasing,0,,Vehicle,Front,SameDirectionOrLane
201800041005,Increasing,0,,Vehicle,LeftSide,Insertion
201800041006,Increasing,0,,Pedestrian,Front,Avoidance
201800041007,Increasing,0,,Vehicle,LeftFront,CrossLane
201800041007,Decreasing,0,,Vehicle,Front,PassLeft
201800041007,Increasing,0,,Vehicle,LeftBack,Parked
201800041008,Decreasing,0,,Vehicle,Front,SameDirectionOrLane
201800041008,Decreasing,0,,Vehicle,LeftSide,UTurnInLane
201800041009,Unknown,0,,Vehicle,Back,Stopped
201800041009,Decreasing,0,StationaryVehicle,Vehicle,Back,Stopped
201800041009,Decreasing,0,StationaryVehicle,,Back,Stopped
201800041010,Increasing,0,,,Front,NoDirectionChange
201800041010,Decreasing,0,,Vehicle,Front,SwerveToLeft
201800041011,Increasing,0,StationaryVehicle,,LeftSide,OpenDoor
201800041011,Increasing,0,StationaryVehicle,,RightFront,SwerveToLeft
201800041012,Decreasing,0,,Pedestrian,Front,NoDirectionChange
201800041014,Decreasing,0,,Pedestrian,Front,
201800041015,Increasing,0,,Vehicle,LeftSide,TurnToLeft
201800041015,Increasing,0,,Vehicle,RightSide,NoDirectionChange
201800041016,Decreasing,0,,Vehicle,Front,TurnToLeft
201800041016,Increasing,0,,Vehicle,RightBack,TurnToLeft
201800041018,Increasing,0,,Vehicle,LeftFront,TurnToLeft
201800041018,Increasing,0,,Vehicle,Front,Avoidance
201800041019,Decreasing,0,,Vehicle,Front,UTurnInLane
201800041019,Increasing,0,,Vehicle,RightFront,PassLeft
201800041020,Increasing,0,,Vehicle,Front,CrossLane
201800041020,Increasing,0,,Vehicle,LeftFront,TurnToLeft
201800041022,Increasing,0,,Vehicle,Front,PassLeft
201800041022,Increasing,0,,Vehicle,LeftFront,Insertion
201800041022,Decreasing,0,,Vehicle,Front,CrossLane
201800041023,Decreasing,0,,Vehicle,Front,SwerveToLeft
201800041023,Increasing,0,,Other,Front,ChangeToLeftLane
201800041024,Increasing,0,,,RightFront,NoDirectionChange
201800041024,Decreasing,0,,Vehicle,Front,NoDirectionChange
201800041025,Increasing,0,,Vehicle,LeftSide,SwerveToRight
201800041026,Increasing,0,StationaryVehicle,Pedestrian,RightFront,SwerveToRight
201800041027,Increasing,0,,,LeftBack,BusLaneSameDirection
201800041027,Increasing,0,,Vehicle,LeftBack,Parked
201800041030,Increasing,0,,Other,Front,Insertion
201800041030,Increasing,0,,Vehicle,Front,Insertion
201800041031,Increasing,0,,Vehicle,RightBack,TurnToRight
201800041031,Increasing,0,,Vehicle,LeftFront,PassRight
201800041032,Increasing,0,,Vehicle,LeftFront,UTurnInLane
201800041032,Increasing,0,,Vehicle,Front,NoDirectionChange
201800041034,Decreasing,0,,Pedestrian,LeftFront,NoDirectionChange
201800041035,Decreasing,0,,Pedestrian,Front,BetweenLanes
201800041037,Increasing,0,,Vehicle,Front,SameDirectionOrLane
201800041037,Increasing,0,,Other,Back,SameDirectionOrLane
201800041038,Decreasing,0,,Vehicle,LeftFront,PassLeft
201800041038,Decreasing,0,,Vehicle,LeftFront,TurnToRight
201800041040,Decreasing,0,,Pedestrian,LeftFront,Insertion
201800041041,Increasing,0,,Vehicle,Front,PassLeft
201800041041,Increasing,0,,Vehicle,LeftFront,TurnToLeft
201800041042,Decreasing,0,,Pedestrian,Front,Avoidance
201800041043,Decreasing,0,StationaryVehicle,Vehicle,LeftSide,Insertion
201800041043,Decreasing,0,,Vehicle,RightFront,NoDirectionChange
201800041044,Increasing,0,,Vehicle,RightFront,TurnToRight
201800041044,Increasing,0,,Vehicle,LeftFront,PassRight
201800041045,Increasing,0,,Vehicle,LeftFront,TurnToLeft
201800041045,Increasing,0,,Vehicle,Front,BetweenLanes
201800041046,Increasing,0,,Vehicle,LeftFront,TurnToLeft
201800041046,Increasing,0,,Vehicle,Front,BetweenLanes
201800041047,Decreasing,0,,Vehicle,RightFront,SwerveToLeft
201800041047,Decreasing,0,,Vehicle,LeftFront,TurnToLeft
201800041048,Decreasing,0,,Pedestrian,LeftFront,
201800041049,Increasing,0,,Pedestrian,LeftBack,PassLeft
201800041050,Decreasing,0,StreetFurniture,,RightFront,SwerveToLeft
201800041051,Decreasing,0,OtherInSidewalkOrShoulder,Pedestrian,RightFront,
201800041052,Increasing,0,,Vehicle,LeftFront,TurnToLeft
201800041052,Increasing,0,,Vehicle,Front,NoDirectionChange
201800041056,Unknown,0,,Vehicle,RightSide,CrossLane
201800041056,Increasing,0,,,,
201800041057,Decreasing,0,,WildAnimal,RightFront,TurnToLeft
201800041057,Increasing,0,,WildAnimal,Front,NoDirectionChange
201800041058,Decreasing,0,,Pedestrian,LeftFront,UTurnInLane
201800041059,Unknown,0,,Vehicle,LeftFront,NoDirectionChange
201800041059,Increasing,0,,Vehicle,Front,
201800041060,Decreasing,0,,Vehicle,LeftFront,SwerveToLeft
201800041060,Decreasing,0,,Vehicle,Front,PassLeft
201800041062,Decreasing,0,,Vehicle,RightBack,UTurnInLane
201800041062,Increasing,0,StationaryVehicle,Vehicle,Front,NoDirectionChange
201800041062,Unknown,0,,Vehicle,LeftFront,
201800041064,Increasing,0,,Pedestrian,,CrossLane
201800041065,Increasing,0,,Vehicle,RightFront,UTurnInLane
201800041065,Decreasing,0,,Vehicle,Front,
201800041066,Unknown,0,,Pedestrian,Front,NoDirectionChange
201800041068,Decreasing,0,,Vehicle,,SameDirectionOrLane
201800041068,Decreasing,0,,Vehicle,Back,
201800041070,Unknown,0,,,LeftFront,TurnToLeft
201800041070,Unknown,0,,,LeftFront,Avoidance
201800041071,Unknown,0,,Vehicle,Back,
201800041071,Unknown,0,,Vehicle,Front,
201800041072,Unknown,0,,Vehicle,LeftSide,TurnToLeft
201800041072,Unknown,0,,,,
201800041073,Unknown,0,Post,,LeftSide,NoDirectionChange
201800041073,Unknown,0,Post,,Front,NoDirectionChange
201800041074,Decreasing,0,,Pedestrian,Front,NoDirectionChange
201800041075,Unknown,0,,Vehicle,LeftFront,NoDirectionChange
201800041075,Unknown,0,,Vehicle,,
201800041076,Increasing,0,,Vehicle,LeftFront,TurnToLeft
201800041076,Decreasing,0,,Vehicle,Front,NoDirectionChange
201800041077,Increasing,0,,,,NoDirectionChange
201800041077,Increasing,0,,,LeftSide,SameDirectionOrLane
201800041078,Decreasing,0,,Vehicle,RightFront,Insertion
201800041078,Increasing,0,,Vehicle,Front,NoDirectionChange
201800041079,Decreasing,0,,Vehicle,Front,NoDirectionChange
201800041079,Increasing,0,,Vehicle,RightFront,CrossStrip
201800041081,Increasing,0,,Pedestrian,RightSide,NoDirectionChange
201800041082,Unknown,0,,Pedestrian,,
201800041083,Increasing,0,,Pedestrian,Front,NoDirectionChange
201800041084,Increasing,0,StationaryVehicle,,RightBack,TurnToLeft
201800041084,Decreasing,0,StationaryVehicle,,Front,SameDirectionOrLane
201800041085,Increasing,1,,Vehicle,LeftFront,NoDirectionChange
201800041085,Decreasing,0,,Other,RightSide,UTurnInLane
201800041086,Increasing,0,,Pedestrian,,TurnToRight
201800041087,Increasing,0,,Vehicle,LeftSide,UTurnInLane
201800041087,Increasing,0,,Vehicle,Front,SameDirectionOrLane
201800041088,Increasing,0,StationaryVehicle,,,
201800041088,Increasing,0,StationaryVehicle,,,Avoidance
201800041089,Increasing,0,,Pedestrian,Back,Park
201800041090,Decreasing,0,StationaryVehicle,Vehicle,Front,SwerveToLeft
201800041090,Increasing,1,,Vehicle,Front,NoDirectionChange
201800041091,Increasing,0,,,Front,NoDirectionChange
201800041091,Increasing,0,,,LeftFront,NoDirectionChange
201800041092,Increasing,0,,Vehicle,RightFront,TurnToLeft
201800041092,Increasing,0,,Vehicle,LeftFront,NoDirectionChange
201800041093,Unknown,1,,Vehicle,RightFront,NoDirectionChange
201800041093,Unknown,0,,Vehicle,LeftBack,NoDirectionChange
201800041094,Increasing,0,,Vehicle,LeftFront,
201800041094,Decreasing,0,,Vehicle,Front,
201800041095,Increasing,0,,Vehicle,Back,NoDirectionChange
201800041095,Increasing,0,,Vehicle,Back,SwerveToRight
201800041096,Decreasing,0,,Vehicle,LeftSide,TurnToRight
201800041096,Increasing,0,,Vehicle,LeftFront,PassLeft
201800041097,Increasing,0,OtherInSidewalkOrShoulder,Vehicle,Back,TurnToLeft
201800041097,Increasing,0,,Vehicle,Front,BusLaneSameDirection
201800041097,Decreasing,0,,Vehicle,Front,Stopped
201800041098,Increasing,0,,Pedestrian,RightFront,SameDirectionOrLane
201800041099,Increasing,0,,Vehicle,LeftFront,CrossLane
201800041099,Decreasing,0,,Vehicle,RightFront,NoDirectionChange
201800041100,Unknown,0,,Pedestrian,RightFront,NoDirectionChange
201800041101,Increasing,0,,Pedestrian,Front,SameDirectionOrLane
201800041102,Unknown,0,,Pedestrian,LeftBack,Park
201800041103,Unknown,0,,,RightFront,PassLeft
201800041103,Unknown,0,,,LeftFront,SameDirectionOrLane
201800041104,Unknown,0,,Vehicle,RightFront,NoDirectionChange
201800041104,Increasing,0,,Vehicle,,
201800041105,Increasing,0,,Pedestrian,LeftFront,SameDirectionOrLane
201800041106,Unknown,0,,Pedestrian,LeftFront,
201800041107,Increasing,0,,Vehicle,LeftFront,
201800041107,Decreasing,0,,Vehicle,Front,
201800041108,Unknown,0,,Vehicle,LeftFront,PassRight
201800041108,Increasing,0,,Vehicle,Front,TurnToLeft
201800041109,Increasing,0,,,RightFront,TurnToLeft
201800041109,Decreasing,0,,,LeftFront,
201800041110,Increasing,0,,Vehicle,RightFront,TurnToRight
201800041110,Unknown,0,,Vehicle,RightBack,
201800041111,Unknown,0,,Vehicle,RightBack,CrossLane
201800041111,Unknown,0,,Vehicle,Front,CrossLane
201800041112,Increasing,0,,Vehicle,Front,PassLeft
201800041112,Decreasing,0,,Vehicle,LeftSide,Park
201800041114,Unknown,0,,Pedestrian,Front,CrossLane
201800041115,Increasing,0,,Pedestrian,RightSide,BetweenLanes
201800041115,Increasing,0,,Vehicle,LeftFront,NoDirectionChange
201800041116,Increasing,0,,Vehicle,RightSide,PassLeft
201800041116,Increasing,0,,Vehicle,LeftBack,
201800041117,Unknown,0,,Vehicle,LeftFront,SwerveToRight
201800041117,Unknown,0,,Vehicle,Back,NoDirectionChange
201800041119,Increasing,0,,Vehicle,RightFront,TurnToLeft
201800041119,Unknown,0,,Vehicle,,
201800041120,Unknown,0,,Vehicle,RightFront,Avoidance
201800041120,Unknown,0,,Vehicle,LeftFront,BusLaneSameDirection
201800041121,Increasing,0,,Pedestrian,Front,NoDirectionChange
201800041122,Decreasing,0,,Pedestrian,Front,TurnToLeft
201800041123,Increasing,0,,Vehicle,RightSide,PassLeft
201800041123,Increasing,0,,Vehicle,Front,Insertion
201800041124,Increasing,0,,Vehicle,LeftSide,UTurnInLane
201800041124,Increasing,0,,Vehicle,Front,NoDirectionChange
201800041125,Increasing,0,,Vehicle,Back,TurnToLeft
201800041125,Increasing,0,,Vehicle,Front,SameDirectionOrLane
201800041126,Decreasing,0,,Vehicle,Front,BusLaneSameDirection
201800041126,Decreasing,0,,Vehicle,Back,Stopped
201800041127,Increasing,0,,Pedestrian,LeftFront,TurnToRight
201800041129,Increasing,0,,Pedestrian,RightFront,NoDirectionChange
201800041130,Increasing,0,Post,,Front,PassLeft
201800041130,Increasing,0,,Vehicle,LeftFront,TurnToLeft
201800041131,Increasing,0,,Vehicle,Front,SameDirectionOrLane
201800041131,Increasing,0,,Vehicle,LeftBack,TurnToLeft
201800041132,Increasing,1,,Pedestrian,Front,BusLaneSameDirection
201800041133,Unknown,0,,Vehicle,LeftFront,TurnToLeft
201800041133,Increasing,0,,Vehicle,Front,TurnToRight
201800041136,Increasing,0,,Pedestrian,RightFront,Avoidance
201800041137,Increasing,0,,Pedestrian,Front,Insertion
201800041139,Increasing,0,,Vehicle,LeftSide,TurnToLeft
201800041139,Increasing,0,,Vehicle,Front,TurnToRight
201800041140,Decreasing,0,,RailedVehicle,LeftSide,Insertion
201800041140,Decreasing,0,,Vehicle,LeftFront,NoDirectionChange
201800041141,Increasing,0,,Vehicle,Front,SwerveToLeft
201800041141,Decreasing,0,,Vehicle,Front,Insertion
201800041142,Increasing,0,,Vehicle,LeftFront,TurnToLeft
201800041142,Decreasing,0,,Vehicle,Front,NoDirectionChange
201800041143,Increasing,0,,Pedestrian,Front,Avoidance
201800041144,Decreasing,0,,Vehicle,LeftBack,TurnToLeft
201800041144,Decreasing,0,,Vehicle,,
201800041145,Decreasing,0,,Vehicle,RightFront,Insertion
201800041145,Decreasing,0,,Vehicle,LeftFront,Avoidance
201800041146,Unknown,0,StationaryVehicle,Vehicle,Front,NoDirectionChange
201800041146,Unknown,0,,Vehicle,Back,Parked
201800041147,Increasing,0,,Vehicle,LeftFront,UTurnInLane
201800041147,Increasing,0,,Vehicle,Front,PassLeft
201800041148,Increasing,0,,Pedestrian,RightFront,Insertion
201800041149,Increasing,0,,Vehicle,LeftFront,SwerveToLeft
201800041149,Increasing,0,,Vehicle,LeftFront,NoDirectionChange
201800041150,Increasing,0,,Vehicle,LeftSide,OpenDoor
201800041150,Increasing,0,,Vehicle,,
201800041151,Decreasing,0,StationaryVehicle,,LeftFront,SwerveToLeft
201800041152,Increasing,0,,Vehicle,Front,TurnToLeft
201800041152,Decreasing,0,,Vehicle,LeftSide,NoDirectionChange
201800041153,Increasing,0,,Vehicle,Front,NoDirectionChange
201800041153,Increasing,0,,Vehicle,LeftSide,TurnToLeft
201800041154,Increasing,0,,Vehicle,LeftFront,NoDirectionChange
201800041154,Decreasing,0,,Vehicle,RightFront,NoDirectionChange
201800041155,Decreasing,0,,Vehicle,LeftSide,NoDirectionChange
201800041155,Decreasing,0,,Vehicle,Front,SameDirectionOrLane
201800041157,Unknown,0,,Vehicle,,Reverse
201800041157,Unknown,0,,Vehicle,,
201800041158,Unknown,0,,Vehicle,LeftFront,TurnToLeft
201800041158,Unknown,0,,Vehicle,RightFront,NoDirectionChange
201800041159,Increasing,0,,Vehicle,RightSide,ChangeToLeftLane
201800041159,Increasing,0,,Vehicle,Back,NoDirectionChange
201800041160,Unknown,0,,Vehicle,RightSide,SwerveToRight
201800041160,Unknown,0,,Vehicle,LeftSide,SameDirectionOrLane
201800041161,Increasing,0,ExitLaneWithoutObstacle,WildAnimal,LeftSide,BusLaneWrongDirection
201800041162,Decreasing,0,,Pedestrian,Front,
201800041162,Decreasing,0,,Vehicle,RightFront,NoDirectionChange
201800041163,Increasing,0,,Pedestrian,Front,TurnToRight
201800041164,Increasing,0,,Vehicle,Front,BusLaneSameDirection
201800041164,Increasing,0,SideWalkEdge,,RightBack,BusLaneSameDirection
201800041164,Increasing,0,SideWalkEdge,,Back,BusLaneSameDirection
201800041165,Increasing,0,,Pedestrian,RightFront,NoDirectionChange
201800041166,Unknown,10,,Pedestrian,Back,Stopped
201800041167,Unknown,0,,Pedestrian,Front,
201800041168,Decreasing,0,,Vehicle,RightFront,TurnToLeft
201800041168,Decreasing,0,,Vehicle,Front,
201800041169,Unknown,0,,Vehicle,RightFront,SameDirectionOrLane
201800041169,Decreasing,0,,,Back,SameDirectionOrLane
201800041170,Unknown,0,,Vehicle,RightBack,NoDirectionChange
201800041170,Unknown,0,,Vehicle,Front,NoDirectionChange
201800041171,Unknown,0,,Vehicle,LeftBack,TurnToLeft
201800041171,Unknown,0,,Vehicle,,
201800041172,Increasing,0,TrafficIslandRefugeOrMilestone,,Front,SwerveToRight
201800041173,Increasing,0,,Vehicle,LeftBack,NoDirectionChange
201800041173,Increasing,0,ExitLaneWithoutObstacle,,RightFront,TurnToLeft
201800041173,Increasing,0,,Vehicle,Front,TurnToLeft
201800041174,Increasing,0,,Vehicle,Front,SameDirectionOrLane
201800041174,Increasing,0,,Vehicle,Back,SameDirectionOrLane
201800041175,Unknown,0,,Pedestrian,Front,TurnToLeft
201800041176,Unknown,0,,Vehicle,LeftBack,TurnToLeft
201800041176,Unknown,0,,Vehicle,,
201800041177,Unknown,0,,Vehicle,Front,UTurnInLane
201800041177,Unknown,0,,Vehicle,RightBack,Avoidance
201800041179,Decreasing,0,,Pedestrian,RightFront,NoDirectionChange
201800041180,Unknown,0,,Vehicle,Front,Avoidance
