AccidentId,Direction,FixedObstacle,MobileObstacle,ImpactPoint,Maneuver_grouped
201800054213,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800054213,Decreasing,Not_Applicable,Vehicle,LeftSide,Straight
201800054215,Decreasing,Not_Applicable,Pedestrian,LeftFront,Overtake
201800054216,Decreasing,Not_Applicable,Pedestrian,Front,Straight
201800054217,Decreasing,Not_Applicable,Pedestrian,Front,Straight
201800054219,Decreasing,Not_Applicable,Pedestrian,RightFront,Straight
201800054221,Increasing,Not_Applicable,Pedestrian,LeftSide,Straight
201800054223,Increasing,Not_Applicable,Pedestrian,Front,Straight
201800054227,Increasing,Not_Applicable,Pedestrian,LeftBack,ModerateRisk
201800054228,Increasing,Not_Applicable,Vehicle,LeftFront,Turn
201800054228,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800054229,Increasing,Not_Applicable,Pedestrian,LeftSide,Straight
201800054230,Increasing,Not_Applicable,Vehicle,RightFront,Turn
201800054230,Increasing,Not_Applicable,Vehicle,LeftFront,BusLane
201800054231,Increasing,Not_Applicable,Vehicle,Front,HighRisk
201800054231,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800054232,Decreasing,Not_Applicable,Pedestrian,RightFront,ModerateRisk
201800054236,Increasing,Not_Applicable,Vehicle,LeftFront,Straight
201800054236,Increasing,Not_Applicable,Vehicle,RightBack,Overtake
201800054238,Increasing,Not_Applicable,Pedestrian,Front,Straight
201800054239,Unknown,Not_Applicable,Pedestrian,Front,Straight
201800054240,Increasing,Not_Applicable,Vehicle,Front,Overtake
201800054240,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800054241,Increasing,Not_Applicable,Pedestrian,LeftSide,Straight
201800054244,Increasing,Not_Applicable,Vehicle,RightFront,Turn
201800054244,Increasing,Not_Applicable,Vehicle,Front,Overtake
201800054245,Increasing,Not_Applicable,Vehicle,RightFront,Straight
201800054245,Increasing,Not_Applicable,Vehicle,LeftSide,StoppedOrParked
201800054247,Increasing,Not_Applicable,Vehicle,RightSide,Straight
201800054247,Increasing,Not_Applicable,Vehicle,Front,Straight
201800054250,Decreasing,Not_Applicable,Vehicle,LeftFront,Overtake
201800054250,Decreasing,Not_Applicable,Vehicle,RightFront,Turn
201800054251,Increasing,Not_Applicable,Pedestrian,LeftFront,Straight
201800054254,Increasing,Not_Applicable,Vehicle,Front,Straight
201800054254,Increasing,Not_Applicable,Vehicle,Back,Straight
201800054255,Decreasing,Not_Applicable,Pedestrian,RightFront,Straight
201800054256,Increasing,Not_Applicable,Pedestrian,RightFront,Straight
201800054257,Increasing,Not_Applicable,Pedestrian,Back,StoppedOrParked
201800054258,Decreasing,Not_Applicable,RailedVehicle,RightSide,Straight
201800054258,Increasing,Not_Applicable,Vehicle,RightFront,Straight
201800054259,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800054259,Increasing,Not_Applicable,Vehicle,Unknown,Turn
201800054261,Increasing,Not_Applicable,Vehicle,LeftFront,StoppedOrParked
201800054261,Increasing,Not_Applicable,Vehicle,Front,BusLane
201800054262,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800054262,Decreasing,Not_Applicable,Vehicle,Back,StoppedOrParked
201800054263,Increasing,Not_Applicable,Vehicle,RightSide,Turn
201800054263,Increasing,Not_Applicable,Vehicle,Front,Straight
201800054264,Decreasing,Not_Applicable,Pedestrian,RightFront,Straight
201800054265,Increasing,Not_Applicable,Vehicle,RightSide,Turn
201800054265,Increasing,Not_Applicable,Vehicle,Front,Straight
201800054267,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800054267,Increasing,Not_Applicable,Vehicle,RightSide,Straight
201800054268,Increasing,Not_Applicable,Pedestrian,Front,Turn
201800054270,Decreasing,Not_Applicable,Vehicle,RightFront,Turn
201800054270,Decreasing,Not_Applicable,Vehicle,Front,Overtake
201800054271,Increasing,Not_Applicable,Vehicle,Front,Straight
201800054271,Decreasing,Not_Applicable,Vehicle,LeftBack,Turn
201800054273,Increasing,Not_Applicable,Pedestrian,RightFront,Straight
201800054274,Increasing,Not_Applicable,Vehicle,LeftFront,ModerateRisk
201800054274,Increasing,Not_Applicable,Vehicle,RightFront,Straight
201800054275,Increasing,Not_Applicable,Vehicle,RightBack,Turn
201800054275,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800054276,Decreasing,Not_Applicable,Vehicle,RightSide,Straight
201800054276,Decreasing,Not_Applicable,Vehicle,Unknown,SwerveTurn
201800054277,Unknown,Not_Applicable,Vehicle,LeftFront,Straight
201800054277,Unknown,OtherInLane,Vehicle,Unknown,Overtake
201800054277,Unknown,Not_Applicable,Vehicle,LeftFront,SwerveTurn
201800054278,Increasing,Not_Applicable,Pedestrian,Front,Overtake
201800054279,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800054279,Decreasing,Not_Applicable,Vehicle,Front,Turn
201800054280,Increasing,Not_Applicable,Pedestrian,Front,Straight
201800054284,Increasing,Not_Applicable,Vehicle,LeftFront,ModerateRisk
201800054284,Increasing,Not_Applicable,Vehicle,RightFront,Straight
201800054286,Decreasing,Not_Applicable,Pedestrian,Front,Straight
201800054288,Decreasing,Not_Applicable,Pedestrian,LeftBack,ModerateRisk
201800054289,Increasing,Not_Applicable,Pedestrian,LeftBack,ModerateRisk
201800054290,Increasing,Not_Applicable,Vehicle,Front,Straight
201800054290,Increasing,Not_Applicable,Vehicle,Front,StoppedOrParked
201800054290,Increasing,Not_Applicable,Vehicle,Back,StoppedOrParked
201800054291,Increasing,Not_Applicable,Pedestrian,Front,Straight
201800054292,Increasing,Not_Applicable,Pedestrian,RightSide,Straight
201800054293,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800054293,Decreasing,Not_Applicable,Vehicle,LeftSide,Straight
201800054295,Increasing,Not_Applicable,Vehicle,RightFront,Turn
201800054295,Increasing,Not_Applicable,Vehicle,LeftFront,BusLane
201800054297,Decreasing,Not_Applicable,Vehicle,RightFront,Straight
201800054297,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800054300,Decreasing,Not_Applicable,Vehicle,RightFront,Straight
201800054300,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800054301,Increasing,Not_Applicable,Vehicle,RightFront,Straight
201800054301,Increasing,Not_Applicable,Vehicle,Unknown,Turn
201800054302,Decreasing,Not_Applicable,Vehicle,Back,StoppedOrParked
201800054302,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800054303,Decreasing,Not_Applicable,Vehicle,RightSide,Turn
201800054303,Decreasing,Not_Applicable,Vehicle,LeftSide,Overtake
201800054304,Decreasing,Not_Applicable,Pedestrian,LeftBack,Straight
201800054305,Decreasing,Not_Applicable,Pedestrian,RightSide,BusLane
201800054307,Decreasing,Not_Applicable,Pedestrian,LeftFront,Straight
201800054308,Increasing,Not_Applicable,Pedestrian,LeftSide,Straight
201800054309,Decreasing,Not_Applicable,Pedestrian,RightFront,Straight
201800054310,Increasing,Not_Applicable,Pedestrian,Front,Turn
201800054313,Decreasing,Not_Applicable,Vehicle,LeftFront,Straight
201800054313,Increasing,Not_Applicable,Vehicle,LeftFront,Turn
201800054315,Increasing,TrafficIslandRefugeOrMilestone,Not_Applicable,LeftFront,SwerveTurn
201800054316,Increasing,Not_Applicable,Vehicle,RightFront,Turn
201800054316,Increasing,Not_Applicable,Vehicle,Front,Straight
201800054318,Increasing,Not_Applicable,Vehicle,RightSide,Straight
201800054318,Increasing,Not_Applicable,Vehicle,LeftFront,Turn
201800054319,Decreasing,Not_Applicable,Pedestrian,RightFront,Straight
201800054323,Increasing,Not_Applicable,Pedestrian,LeftFront,Straight
201800054324,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800054324,Increasing,Not_Applicable,Vehicle,Front,HighRisk
201800054325,Decreasing,Not_Applicable,Pedestrian,RightFront,Turn
201800054326,Increasing,Not_Applicable,Pedestrian,Unknown,Straight
201800054328,Decreasing,Not_Applicable,Not_Applicable,LeftSide,Turn
201800054329,Decreasing,Not_Applicable,Pedestrian,LeftFront,Turn
201800054332,Increasing,Not_Applicable,Pedestrian,Front,Straight
201800054334,Decreasing,Not_Applicable,Vehicle,LeftFront,StoppedOrParked
201800054334,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800054335,Decreasing,Not_Applicable,Vehicle,RightSide,Overtake
201800054335,Decreasing,Not_Applicable,Vehicle,LeftFront,Turn
201800054336,Increasing,Not_Applicable,Vehicle,LeftFront,ModerateRisk
201800054336,Increasing,Not_Applicable,Vehicle,RightFront,Straight
201800054337,Decreasing,Not_Applicable,Pedestrian,Unknown,Straight
201800054339,Decreasing,Not_Applicable,Pedestrian,Front,Straight
201800054340,Increasing,Not_Applicable,Pedestrian,Front,Straight
201800054341,Increasing,TrafficSignOrEmergencyBox,Vehicle,Multiple,Overtake
201800054341,Increasing,Not_Applicable,Vehicle,RightSide,Straight
201800054342,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800054342,Decreasing,Not_Applicable,Vehicle,Back,StoppedOrParked
201800054343,Increasing,Not_Applicable,Pedestrian,Front,Straight
201800054345,Decreasing,Not_Applicable,Vehicle,LeftSide,SwerveTurn
201800054345,Decreasing,Not_Applicable,Vehicle,RightSide,Straight
201800054346,Increasing,Not_Applicable,Pedestrian,LeftSide,Straight
201800054348,Unknown,Post,Not_Applicable,LeftFront,SwerveTurn
201800054350,Increasing,Not_Applicable,Pedestrian,RightFront,Turn
201800054353,Decreasing,Not_Applicable,Vehicle,RightSide,Straight
201800054353,Increasing,Not_Applicable,Other,LeftSide,Turn
201800054357,Increasing,Not_Applicable,Vehicle,LeftBack,StoppedOrParked
201800054357,Increasing,Not_Applicable,Vehicle,Back,StoppedOrParked
201800054357,Increasing,Not_Applicable,Vehicle,Front,Straight
201800054358,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800054358,Decreasing,Not_Applicable,Vehicle,LeftBack,StoppedOrParked
201800054359,Decreasing,Not_Applicable,Pedestrian,Front,Straight
201800054361,Increasing,Not_Applicable,Vehicle,LeftFront,Turn
201800054361,Increasing,Not_Applicable,Vehicle,LeftBack,Straight
201800054362,Increasing,Not_Applicable,Not_Applicable,RightSide,Straight
201800054365,Decreasing,Not_Applicable,Pedestrian,RightFront,Unknown
201800054370,Decreasing,Not_Applicable,Vehicle,Front,HighRisk
201800054370,Increasing,Not_Applicable,Vehicle,LeftSide,Turn
201800054372,Increasing,Not_Applicable,Vehicle,RightBack,Straight
201800054372,Increasing,Not_Applicable,Vehicle,Front,Straight
201800054373,Increasing,Not_Applicable,Vehicle,RightBack,Straight
201800054373,Increasing,Not_Applicable,Vehicle,LeftFront,SwerveTurn
201800054375,Increasing,Not_Applicable,Not_Applicable,Unknown,Turn
201800054376,Increasing,Not_Applicable,Vehicle,LeftBack,Straight
201800054376,Increasing,Not_Applicable,Vehicle,Back,StoppedOrParked
201800054376,Increasing,Not_Applicable,Vehicle,LeftBack,StoppedOrParked
201800054378,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800054378,Unknown,Not_Applicable,Vehicle,LeftSide,Straight
201800054379,Unknown,Not_Applicable,Vehicle,Unknown,Overtake
201800054379,Unknown,Not_Applicable,Vehicle,Unknown,Turn
201800054380,Increasing,TrafficSignOrEmergencyBox,Not_Applicable,Front,SwerveTurn
201800054383,Increasing,Not_Applicable,Vehicle,LeftFront,Straight
201800054383,Decreasing,Not_Applicable,Vehicle,LeftFront,StoppedOrParked
201800054386,Increasing,Not_Applicable,Vehicle,RightFront,Turn
201800054386,Decreasing,Post,Vehicle,LeftFront,Straight
201800054388,Increasing,Not_Applicable,Pedestrian,LeftSide,LaneChange
201800054389,Decreasing,Not_Applicable,Pedestrian,Front,Turn
201800054390,Increasing,StationaryVehicle,Not_Applicable,RightFront,Turn
201800054391,Increasing,Not_Applicable,Vehicle,RightFront,Straight
201800054391,Increasing,Not_Applicable,Vehicle,Unknown,LaneChange
201800054393,Increasing,Not_Applicable,Vehicle,Front,Straight
201800054393,Increasing,Not_Applicable,Vehicle,Back,Straight
201800054394,Increasing,Not_Applicable,Pedestrian,RightSide,Straight
201800054395,Increasing,SideWalkEdge,Not_Applicable,LeftSide,Straight
201800054397,Increasing,Not_Applicable,Vehicle,RightFront,StoppedOrParked
201800054397,Increasing,StationaryVehicle,Vehicle,Front,Straight
201800054398,Decreasing,Not_Applicable,Vehicle,LeftFront,ModerateRisk
201800054398,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800054399,Decreasing,Not_Applicable,Vehicle,LeftFront,ModerateRisk
201800054399,Decreasing,Not_Applicable,Vehicle,RightFront,Straight
201800054402,Increasing,Not_Applicable,Pedestrian,Front,Straight
201800054404,Decreasing,Not_Applicable,Vehicle,LeftBack,ModerateRisk
201800054404,Decreasing,Not_Applicable,Vehicle,LeftSide,Straight
201800054408,Increasing,Not_Applicable,Pedestrian,RightFront,Straight
201800054410,Increasing,Not_Applicable,Vehicle,Front,Turn
201800054410,Increasing,Not_Applicable,Vehicle,RightBack,Turn
201800054411,Increasing,Not_Applicable,Vehicle,Back,Turn
201800054411,Increasing,Not_Applicable,Vehicle,Front,Straight
201800054411,Increasing,Not_Applicable,Vehicle,LeftSide,Straight
201800054412,Decreasing,Not_Applicable,Vehicle,Front,Overtake
201800054412,Decreasing,Not_Applicable,Vehicle,LeftFront,SwerveTurn
201800054413,Increasing,Not_Applicable,Vehicle,LeftFront,ModerateRisk
201800054413,Increasing,Not_Applicable,Vehicle,Front,Straight
201800054414,Decreasing,Not_Applicable,Vehicle,LeftFront,StoppedOrParked
201800054414,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800054417,Decreasing,Not_Applicable,Vehicle,RightSide,Turn
201800054417,Increasing,Not_Applicable,Vehicle,Front,Straight
201800054418,Increasing,Not_Applicable,Pedestrian,Unknown,Straight
201800054421,Decreasing,Not_Applicable,Pedestrian,Unknown,Straight
201800054422,Decreasing,Not_Applicable,Vehicle,LeftFront,Overtake
201800054422,Decreasing,Not_Applicable,Vehicle,LeftFront,Straight
201800054423,Increasing,Not_Applicable,Pedestrian,Back,ModerateRisk
201800054426,Increasing,Not_Applicable,Pedestrian,Front,HighRisk
201800054428,Decreasing,Not_Applicable,Pedestrian,Front,Straight
201800054430,Increasing,Not_Applicable,Pedestrian,Front,BusLane
201800054431,Decreasing,Not_Applicable,Vehicle,RightFront,ModerateRisk
201800054431,Decreasing,Not_Applicable,Vehicle,RightFront,Straight
201800054434,Increasing,Not_Applicable,Vehicle,LeftFront,Turn
201800054434,Increasing,Not_Applicable,Vehicle,RightFront,Overtake
201800054437,Increasing,Not_Applicable,Pedestrian,Front,Straight
201800054440,Decreasing,Not_Applicable,Vehicle,LeftSide,Straight
201800054440,Decreasing,Not_Applicable,Vehicle,LeftSide,LaneChange
201800054443,Decreasing,StationaryVehicle,Not_Applicable,Unknown,SwerveTurn
201800054444,Increasing,Not_Applicable,Vehicle,Front,Straight
201800054444,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800054445,Increasing,StationaryVehicle,Not_Applicable,Front,SwerveTurn
201800054446,Increasing,Not_Applicable,Pedestrian,RightFront,Straight
201800054447,Increasing,Not_Applicable,Vehicle,Unknown,ModerateRisk
201800054447,Increasing,Not_Applicable,Vehicle,Unknown,Straight
201800054448,Decreasing,Not_Applicable,Not_Applicable,LeftSide,Overtake
201800054449,Increasing,StationaryVehicle,Pedestrian,Front,HighRisk
201800054450,Increasing,Not_Applicable,Vehicle,Front,StoppedOrParked
201800054450,Increasing,Not_Applicable,Vehicle,Back,Straight
201800054451,Increasing,Not_Applicable,Vehicle,Front,Overtake
201800054451,Increasing,Not_Applicable,Vehicle,LeftFront,Turn
201800054453,Unknown,Not_Applicable,Pedestrian,Front,Straight
201800054454,Increasing,Not_Applicable,Vehicle,LeftFront,StoppedOrParked
201800054454,Increasing,Not_Applicable,Vehicle,RightFront,Straight
201800054455,Increasing,Not_Applicable,Vehicle,Multiple,Overtake
201800054455,Increasing,Not_Applicable,Vehicle,LeftFront,Turn
201800054456,Increasing,Not_Applicable,Vehicle,RightSide,ModerateRisk
201800054456,Increasing,Not_Applicable,Vehicle,LeftFront,Straight
201800054457,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800054457,Decreasing,Not_Applicable,Vehicle,Back,StoppedOrParked
201800054463,Increasing,Not_Applicable,Vehicle,RightFront,Turn
201800054463,Increasing,Not_Applicable,Vehicle,LeftFront,Straight
201800054464,Increasing,Not_Applicable,Vehicle,LeftBack,Straight
201800054464,Decreasing,Not_Applicable,Vehicle,LeftFront,Turn
201800054466,Decreasing,Not_Applicable,Pedestrian,RightFront,Straight
201800054467,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800054467,Decreasing,Not_Applicable,Vehicle,Back,StoppedOrParked
201800054470,Decreasing,Not_Applicable,Vehicle,LeftFront,Turn
201800054470,Increasing,Not_Applicable,Vehicle,RightSide,Straight
201800054471,Increasing,Not_Applicable,Vehicle,Front,Straight
201800054471,Increasing,Not_Applicable,Vehicle,RightFront,StoppedOrParked
201800054473,Decreasing,Not_Applicable,Vehicle,Back,Straight
201800054473,Increasing,Not_Applicable,Vehicle,Unknown,Straight
201800054474,Increasing,StationaryVehicle,Vehicle,RightFront,ModerateRisk
201800054474,Increasing,StationaryVehicle,Vehicle,LeftFront,Straight
201800054476,Decreasing,Not_Applicable,Vehicle,Back,StoppedOrParked
201800054476,Decreasing,Not_Applicable,Vehicle,Back,Straight
201800054477,Decreasing,Not_Applicable,Vehicle,RightFront,Straight
201800054477,Decreasing,Not_Applicable,Vehicle,LeftSide,Straight
201800054478,Increasing,Not_Applicable,Vehicle,RightSide,Overtake
201800054478,Increasing,Not_Applicable,Vehicle,LeftSide,BusLane
201800054481,Increasing,Not_Applicable,Vehicle,LeftFront,Straight
201800054481,Increasing,Not_Applicable,Vehicle,RightFront,Turn
201800054483,Increasing,Not_Applicable,Vehicle,RightSide,Overtake
201800054483,Increasing,Not_Applicable,Vehicle,RightFront,StoppedOrParked
201800054485,Increasing,Not_Applicable,Vehicle,Front,ModerateRisk
201800054485,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800054487,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800054487,Decreasing,Not_Applicable,Vehicle,RightBack,StoppedOrParked
201800054488,Unknown,Not_Applicable,Vehicle,RightSide,Straight
201800054488,Unknown,Not_Applicable,Vehicle,Front,Straight
201800054489,Increasing,Not_Applicable,Vehicle,LeftSide,Straight
